HiringManager;Experience;UniversityReputation;GPA;Gender;JobPosition;RANDOM;Salary
A;7.29054504030656;3;2.9012363822244414;male;management;0.2350141654846971;80120.91845827176
C;6.424377149203325;3;3.197023268842482;female;sales;0.6057405949408032;33799.31294456345
A;6.129121769818775;4;3.2237175209969178;female;sales;0.23974814425476876;43597.53498389277
D;8.975408377592402;3;4.0;female;HR;0.5752609812639355;35525.67906337261
B;3.266350798900503;3;3.1793135068606997;female;services;0.5247442435424969;28581.231140728618
G;14.462917550643901;3;2.2137344425153183;female;technician;0.23128647215810472;40102.51131735569
F;8.924896310709737;2;3.039206512883334;male;technician;0.23804151314751787;47524.36832414886
F;11.408929135329407;1;3.628673792390026;female;sales;0.26641842774102076;33659.64202906049
A;4.127940454823324;4;3.0415368877106985;male;technician;0.5006235559108352;58942.246540707645
B;8.967398029556465;3;3.305275394345614;female;services;0.4350119506080251;33641.25649551054
A;9.084185073364742;1;3.568051438466632;male;management;0.674273091397687;73915.8219726437
D;8.107609773787216;3;2.7947991658580342;male;services;0.4095796941320812;45236.649726603944
C;9.750430151925322;1;3.4421414840740074;male;HR;0.4940733832069274;42392.88885896976
A;9.06102775519729;3;3.139041301499474;female;technician;0.7317006213280565;44138.48182189618
B;7.804053582414289;4;2.2742973769263406;female;services;0.7193793213958078;33449.75108582692
A;13.420245196967052;1;2.3997154261102507;other;sales;0.4290868353506966;46940.70015974707
A;11.648993332632852;4;3.0241517348628513;female;technician;0.22623866403714232;50150.3670122463
G;11.96963871405123;1;3.1052919546817197;other;technician;0.8118364121149864;39798.24488575615
A;10.333748801594707;1;3.2063948612100184;male;technician;0.2575473117077782;55038.517022039356
G;13.814680465256163;1;3.618025100759861;male;management;0.8759649601591897;70291.3152001966
C;12.95319071579813;5;2.9771471891159638;male;sales;0.24233552246321877;63384.10068186296
C;6.944433557575579;3;3.491923785466801;female;management;0.25045530321205245;48358.55843884919
B;10.463758503794924;1;3.0979389147960816;male;services;0.32522380101790216;41591.56360006451
A;8.265253212988418;2;3.413210891887115;female;services;0.767076511455482;36813.508496697905
A;12.124768249859194;5;2.68071925194355;male;HR;0.45779970665133196;69747.74047990255
D;4.256420261152812;1;2.1293149971043777;female;HR;0.5715859119663256;22988.548571398478
F;13.21983444172749;3;2.7545229749560862;male;management;0.6344112327644754;76911.98470495139
D;0.0;5;3.096813223662272;female;technician;0.08590452896742795;33841.04072824845
D;10.15650789862831;1;4.0;male;services;0.5055923321490335;43387.80947835397
A;11.8491671851483;2;2.7623359969929404;male;technician;0.5363680200552454;60784.16125974854
F;11.471440137180988;3;3.152815510078029;male;management;0.30590224437433144;75198.72808320668
G;9.753523956704324;5;3.413470507172497;male;management;0.8753366861615699;83844.83694788876
A;9.719191017486857;5;3.950033834801313;male;services;0.8280602386420802;68571.73250940884
B;6.657678748399771;4;3.5040160555552555;female;HR;0.7978044838334728;35257.17131519541
E;11.47283858419311;3;2.5467698116121316;female;services;0.13406403486608864;34481.421476304764
G;12.187831381268927;3;2.9026077630761646;male;management;0.4833616295634344;75587.48443335827
F;7.397000364930459;3;3.083009434663185;male;technician;0.7914475487289766;49583.18538921901
E;10.624007585145982;1;3.8671555584677098;female;sales;0.1319040867836504;33376.936568510726
D;11.92419247475173;3;2.7842601879200215;male;technician;0.899502203779705;54770.38096278115
B;6.531840555260597;4;2.5405799654688757;other;sales;0.14835556760340984;61702.04052509422
G;4.895754035735553;3;3.042159470710218;female;services;0.32580847347655695;29733.062030582594
D;5.294772897658168;1;3.1104425856616285;female;services;0.3060729183160178;25088.309358634215
A;12.25199282076668;3;3.0500839470116867;female;HR;0.2604547157736796;44063.18800766757
G;11.900867499554906;2;3.177193114192554;female;services;0.10850917471547639;33366.96566874901
F;11.637215443673652;5;2.8223806576841604;male;technician;0.8269012697139914;62412.20932193541
A;15.120525390556804;5;2.685638031762207;male;technician;0.7824108063701747;79979.01350326464
F;8.992307906958981;2;3.3012112137693914;male;sales;0.16661034530954544;47426.7705135091
E;9.062420122069376;4;3.856081960342582;male;services;0.9374640863000865;52529.50085130545
D;6.1352765403203104;5;2.8084657735952567;female;HR;0.8688742432897598;36199.16441187188
F;4.057348064661539;3;2.357237834193811;female;HR;0.8409469304374426;28413.171176553624
E;8.385134646960916;2;3.0394380529760547;male;services;0.8155599652809292;42556.81290349563
B;13.607452286868224;3;2.452495925257839;other;technician;0.012939878037458663;66763.6885511223
F;16.549736729572707;3;2.9980513983354666;other;sales;0.9491030673124603;50269.506688343135
G;7.820317415874799;5;3.513592194659664;male;HR;0.5990668278172527;54893.34220955761
F;5.817651611388122;2;3.051374936991374;female;services;0.392201874008944;27982.34126256524
C;12.251116971920542;2;3.7408795943521826;male;management;0.03163374525285645;73319.17708912483
B;10.85095650127882;4;4.0;other;technician;0.5773870954168203;70436.05215140671
G;7.093497610076695;3;3.5093337963354916;male;technician;0.38409338989996344;50308.05806762694
A;12.17665935553253;1;3.1007435225512787;male;technician;0.9055817998681222;57622.98389860598
D;7.688884598808393;1;2.884605285614264;female;sales;0.9822386401614712;28878.531366093892
E;3.4219873617661136;2;2.5508414546746163;female;sales;0.07068309275763263;27102.72930888389
A;5.140244807599162;4;2.786853807050356;female;technician;0.17999479462871992;42315.05461714726
E;12.707439469530845;1;3.418634586125835;female;management;0.08783249611052724;47869.5035182727
C;7.152483531524277;5;3.6199745984235507;male;management;0.9696614908181256;79906.37891106849
A;3.9131666896637416;2;3.3008746818479673;female;sales;0.3774569843682275;34716.831524381014
C;6.6821036666585805;5;2.583311618204752;male;sales;0.8765841806894638;54235.950066376245
A;7.867161389024444;2;2.8535850968485414;female;sales;0.39934778274229077;38087.083671526045
E;14.326167776689722;2;2.837248199460362;male;services;0.09515779890788567;49200.79701073253
D;13.632861243790757;5;3.5176676007539616;male;services;0.1208583308443556;60801.835734358414
G;8.914898642163989;1;1.9071253414666964;other;sales;0.3407169903915622;33187.48127110517
A;4.703600292056146;2;2.382576607443285;female;HR;0.5829037138396004;31699.691148623202
C;10.672998966014484;4;3.4866155271268076;other;technician;0.27477093401334296;49110.85302229491
F;10.6199238677961;1;2.8337749202085956;male;management;0.3033887736052665;61717.45267478391
A;11.32750146625871;2;3.477172527336559;male;management;0.4970628596054204;84848.78848521273
D;13.503364463434032;4;2.587697061939948;other;HR;0.8474026381758463;46592.3337590602
A;6.920014485269921;3;3.3381021945827865;female;services;0.7089045390052475;38348.1432519242
G;8.423802559292984;5;3.0511439686238244;female;technician;0.7731208010328784;41631.8946142655
A;6.731984500830116;5;2.408748707758445;male;sales;0.02714089940704134;64617.75427630286
B;7.099755426179479;5;2.139438006450785;female;technician;0.8868016072796184;38689.020395540785
G;10.461204137888334;5;3.277775537773496;male;sales;0.7380641906717187;60933.714756612186
G;6.095843646457935;5;2.0924268986823504;female;sales;0.359815595210892;36977.680253429186
B;6.144094047187361;3;3.42226364492116;female;HR;0.08676827452161351;32069.134699204733
E;8.59186006577592;1;2.8614112606879996;male;technician;0.7214158084619128;42655.38101504054
E;10.680787995194134;4;2.2104516055373566;male;sales;0.08676926075986191;54563.79180332443
F;9.034282266281007;3;2.9311056754326494;female;services;0.26978113981092233;33062.019574574355
C;11.143262990638462;5;2.863955308536657;female;sales;0.9258238952582364;43027.73737187941
E;11.886432551823477;1;2.075776088007139;male;HR;0.8756205212183434;41662.49330687342
E;7.473768571247003;5;3.14213304165364;female;sales;0.5753404638046151;40169.87581288083
G;9.556787961942677;5;2.4050009028960733;male;management;0.12273771067808703;79860.22158192267
F;8.582339336049795;1;2.9789603875634665;female;management;0.9579619615914218;41488.83164175032
D;8.95003408016862;1;2.913129435354931;male;services;0.07404593301133056;39331.551541054185
A;11.708276621466386;5;3.058933834203448;other;technician;0.5744834063737014;63130.51046263274
F;7.668892201504143;2;3.149609556960477;male;HR;0.8968902031529318;42800.96825008032
D;9.042693352761116;1;3.066820741753472;male;technician;0.3339030368545447;43792.76198387385
G;12.185117487432349;5;3.2863917191821876;male;management;0.6176898478540687;87764.22166643411
A;14.910746413659094;5;3.036877912755315;male;HR;0.789137031061089;74886.03688889249
B;4.607155664528662;3;2.744540817891487;female;services;0.5877895818198011;28981.80170526489
G;9.78274985987698;1;2.3080786114057323;male;technician;0.4789609836302604;42766.55734914875
E;8.78259640553977;1;3.6993287964940853;male;HR;0.8454383984204066;41837.8548941982
F;7.402177490954205;3;2.032220714595688;male;sales;0.24763165529494247;45964.738120508686
F;10.256495105742658;4;2.991915414216668;male;technician;0.5962577219686123;57077.23023311232
C;3.7019263518182726;3;2.9917373749153966;female;sales;0.17262403175055652;30923.19821131384
B;8.607144498521917;5;3.555524637046136;female;sales;0.6963591926264705;41969.301883259825
F;7.195373416660253;3;2.5854093952715265;male;HR;0.37319440062539333;44512.21926161685
D;9.463654021323418;5;2.792703385702826;female;HR;0.7258551973967527;39057.5357072961
A;11.446893796584735;5;3.7609606248771588;female;HR;0.9643408257840971;50947.155174211155
F;9.151772658388936;5;2.6129170331809988;male;technician;0.16505282769183216;58578.44087667124
B;10.979844512496737;2;3.2240070137450902;male;technician;0.899231119313303;50724.77327278274
B;2.2444074659240707;5;3.7532355844071086;female;services;0.5310464498359494;33788.24683952755
E;12.874242315303434;2;3.2698268912394663;female;HR;0.9793853151432022;35038.84791677731
C;10.794781118337045;2;4.0;male;services;0.8691167457733899;47753.73734200445
F;6.688929653354037;5;3.010305951083763;female;sales;0.6848312458230027;39207.3591479688
C;4.304826868880914;2;2.995381679147083;female;HR;0.95107633087363;27133.276726960794
D;11.556792059090991;4;3.87038801786103;male;management;0.06567844477874296;83335.62257066349
G;7.998540978053754;4;2.3964879516071416;female;sales;0.5938313984414534;36528.61249700406
A;12.281561298572088;5;3.290670511068882;male;technician;0.006871935970887866;77398.8372760044
A;8.847077536172382;4;2.9915482202238577;female;HR;0.1176740285038691;43520.11300527555
F;7.174654443784246;5;1.879304565169097;male;management;0.9206220340434775;73679.87443342038
E;8.282754892629688;3;2.6120465501599948;male;sales;0.800891825470757;48608.87499886278
D;9.797458554211772;1;2.6972248457829076;female;HR;0.14480462587195753;28777.384449089168
A;12.55706491192786;2;2.7434246640552917;male;services;0.9083114134648645;56223.23650565535
E;8.140184009012435;5;2.430253119510877;male;technician;0.3435900208834377;56760.91112740513
E;11.739776868078826;2;4.0;male;services;0.5051840198735471;48887.73224169459
B;5.578051910131311;2;3.5193767096754893;female;services;0.3817822184508606;28574.284530059944
B;9.537293015112011;4;2.0449532169891977;female;services;0.4891796180065694;34533.11953172684
F;1.813608106908509;1;3.4089026429892706;female;HR;0.5508255712701092;23089.435411633076
G;0.0;2;4.0;female;technician;0.023400678283719056;27115.000000000004
F;8.796754346702418;1;2.8562621175346905;other;management;0.07709735523662142;48763.917872657694
D;0.6862895383088672;1;2.4618587002561347;female;services;0.25438544074068825;20068.505897997966
C;9.811552986680901;3;3.1803789166457235;male;technician;0.41518773695118494;53027.450282363505
C;8.088979670489927;3;3.123667978009788;male;technician;0.052563674622427614;50603.936626992545
A;8.692102735845216;5;3.098691368218975;female;services;0.5633433284739623;45787.27518172882
F;9.753282087681166;3;1.8025342830187816;male;HR;0.8294174075013386;45726.62120015173
C;11.82675659128994;2;2.477042595886423;female;services;0.872556512168747;32113.715515603362
G;9.831235290387102;5;3.0956744878730285;female;services;0.4277375418472965;39119.19662621318
F;10.60280096104926;5;2.058433834590855;female;services;0.9572524766274538;38011.71833569632
B;9.204144026248544;5;3.695205838826736;male;technician;0.6915059556080998;61504.81352915066
B;8.033700511990165;5;2.8810757812632244;female;sales;0.29444209642059405;40204.59220440625
D;9.921348264797205;4;3.1917189505928296;other;sales;0.957845357597686;46769.1690592615
G;12.833322553712499;2;3.8789349973597833;male;technician;0.6955007362770775;54900.37416393032
B;6.635193751336475;5;2.781851090679752;female;HR;0.507471630383768;36586.44277364742
A;7.208566238763661;1;2.688244211987817;female;HR;0.31993548440529174;31820.690871113962
G;10.241629563046187;5;3.014963870646433;female;services;0.2740000454521042;39330.823708688185
C;4.235925675577807;3;2.9207644502263532;female;HR;0.4129469275344734;29545.153117418453
F;11.611980253969566;4;2.6568364883861917;male;technician;0.05134376481621594;57981.86226457938
C;6.673770460558892;5;3.3411005821734236;female;services;0.8711882854038909;36852.57588116988
D;9.472615767418526;4;3.1881779365326737;female;sales;0.1521530976750728;39335.35596596419
G;2.431072812270518;5;3.000069550300464;female;services;0.06673582482020823;32666.530125940728
F;13.250477638385767;1;3.2924078140004926;male;sales;0.29535943542199916;49034.540073237236
E;7.782958368822991;2;3.282042001772567;male;management;0.26937797330466806;63624.67627026262
F;9.187448914309075;5;3.413321545257689;female;management;0.5463373558318881;58667.96730615118
D;11.46402458550083;5;2.810861698117394;male;services;0.07610249545466319;56502.897578082746
B;5.634820973277712;1;2.9072567380581376;female;services;0.22323369399785453;25031.934281984886
G;15.271434866888937;4;3.294973278478291;male;sales;0.22682712091374424;63324.35032530379
B;9.212892389214275;3;3.1773687528537913;other;services;0.033515702686117144;59567.62989492186
B;4.941170311203404;3;3.8145058516273167;female;sales;0.4240631249494736;33571.427089272474
D;6.469893566825409;5;2.604640205503351;female;sales;0.8850641270451379;38261.48171164988
E;9.428928164211086;5;2.529118805613782;female;technician;0.2972453502360338;41595.50000003514
A;13.197781788806013;4;2.6969804423822468;male;technician;0.18114708173345984;72217.32039493568
D;3.5270995235906035;2;3.1716416130917153;female;HR;0.7508788982366846;26764.621844054083
B;6.171370629176716;3;3.2005090084540275;female;HR;0.44135623704240956;31708.260956155496
G;8.566525634519948;2;3.9317391770099155;male;HR;0.009675276267274158;45814.32488197269
C;8.377513091653825;1;3.73377789334614;male;services;0.7529363658910401;40614.08265401533
F;11.285616538382683;5;3.3974643534485227;male;services;0.2826915177194992;57696.65429433567
F;1.9642290943407215;2;2.506195054309071;female;sales;0.8349444608676146;25682.536428316238
F;6.139386635319557;5;3.0425662920386856;male;sales;0.4465187764444477;54722.97690833842
G;12.61533294333874;5;3.0442284923852605;male;HR;0.4989972626435266;59613.43887200573
D;12.614729680324102;2;3.512710814908657;male;sales;0.36867000838599084;52669.63609794328
G;4.151303874719596;1;2.8457636143152536;female;sales;0.11711219569012055;25559.7189528754
A;7.812330916769014;5;2.1397915270981587;female;services;0.46403137297682384;42933.752250384634
F;9.135868293036449;4;3.1715185811302287;female;services;0.7119249949701302;36107.069637002365
D;3.9770883228065;5;2.880067408326528;male;services;0.5765009246663642;47684.66776735147
G;12.949341851928189;4;3.896802543227028;male;sales;0.5683314862773505;61874.85923214339
F;6.332295285046172;4;3.456777908481761;female;services;0.9469581482206985;34208.973436708235
D;12.233346069910578;5;2.192801607237186;female;sales;0.6795932722508884;42796.195443065386
A;10.070051276023204;5;3.413992431172356;male;management;0.552714377803441;101299.75805887466
F;11.095339801269231;2;2.406293427113929;male;HR;0.404762558755533;45175.30222632844
A;14.839187989653432;4;2.858906093105615;male;technician;0.5819419905837099;75330.28827856963
F;11.593994518096686;4;3.6671733180909003;other;services;0.6771739616888066;45928.34115427849
B;3.877638965814681;3;2.827113507053953;female;technician;0.768501742076435;31352.29469122762
E;3.752794334012057;4;2.468237201334687;female;HR;0.6600961782592139;30942.5959947028
G;7.213956492106551;3;3.8526076441204986;female;HR;0.9056503932234506;33742.92193356132
E;9.41951230227367;3;3.170527183623627;female;sales;0.9629314861247318;36500.20020262021
F;11.029765605074939;5;3.047669513553981;male;sales;0.6231298245728583;61074.135603309034
D;7.780636895307305;1;2.4277164303151673;male;services;0.23884653351807872;36763.28370712516
E;7.090399460670708;1;2.7062173275718022;female;management;0.8678102030473287;38891.113497663246
G;4.153563803546323;5;2.870611508192525;female;sales;0.7446106597742119;36623.414300697
G;3.710123617943921;2;4.0;female;sales;0.4895012725759338;30027.893481272524
B;7.918041891546519;4;3.622348054166202;female;services;0.5946957331602786;35838.327299897086
C;6.818185407563272;4;2.8709235578161802;female;management;0.36371322885904867;50439.04146707442
A;10.314327407322374;4;3.553518304675848;other;HR;0.17694211305771534;54371.74955640906
A;8.203083839900962;2;2.4063431875787136;male;services;0.8889054966182534;48982.70910968409
F;7.279310013309386;5;3.1563761663778283;male;management;0.7730623164362839;78465.71222291706
D;9.361955192843192;5;2.620450560525764;male;technician;0.8317617325336834;58875.77033434103
A;11.582402694316727;2;2.1513731462472685;male;HR;0.4592294614643996;54176.90683182838
E;13.284747178270642;5;3.4382198524192815;male;technician;0.3567359129752784;66212.76668570415
F;8.358942694661792;2;2.5355370246470126;male;management;0.11926808302470082;61974.03013912047
G;13.12990372128703;5;3.3591742546871415;male;services;0.3300143149689768;59817.90267679358
E;13.745873513087151;1;3.226032829264866;other;management;0.735315721262731;57296.90875742532
E;3.708431117164369;2;2.8205924372918325;male;services;0.7439269210488552;36419.53919009764
G;8.29743070804353;1;4.0;male;technician;0.36660789298101193;45272.608534617466
B;12.875930054255452;2;2.856690009353798;male;technician;0.1779128515125371;52257.88929631124
B;7.78378788528515;3;2.599687180353682;male;sales;0.9271622353786845;47930.1782708063
A;13.353253052414495;5;3.314220599804404;male;technician;0.7523758430618795;79171.00369520493
E;11.102035140112953;2;3.0931247174176093;male;management;0.710068752541931;68918.9122349067
D;3.2391232396208043;1;3.5375530741604893;female;services;0.7778435623304681;24067.094979750516
G;10.792566678975076;4;2.870084650882561;male;services;0.4374658307268734;52239.28317688823
G;6.451607062428778;5;2.0792163816175346;female;sales;0.39945436372908294;37280.01655995941
C;8.060180961213273;3;3.1446242558658186;female;sales;0.5311254016613582;35204.77625616343
B;9.794879811657681;3;2.4273033330343123;female;sales;0.29478373425719717;35480.22858655275
C;7.2223152122087395;3;2.65156920553704;female;services;0.3689464181573979;31046.6355797904
C;4.23344810150823;2;2.384720297650153;female;sales;0.8743211906278213;27542.651823670236
B;12.249011014033883;1;2.93605857429822;female;sales;0.16574487311634734;33159.195653294635
B;0.46286819936094314;3;2.855654046676307;female;services;0.6341818603199468;25648.049848806524
C;5.263048233903246;4;4.0;male;sales;0.6922534756253302;52180.91051113861
C;9.909910569267275;3;3.0475344291271047;female;services;0.4523132376667024;34004.23251339326
E;9.270887230795225;4;2.3056590159384394;male;HR;0.41851313644329957;50039.81924151066
B;1.1434738059300855;4;3.320815167261493;female;services;0.6841660426662802;29567.338519385114
G;12.46070132160281;4;3.3141896959930017;male;HR;0.11062515453915678;56413.034793432715
D;11.400218938094241;2;2.8525892241220934;male;HR;0.6557327556867426;46641.006400878236
C;9.450162777517765;5;3.8316597483464716;male;HR;0.06759268472994229;57666.902303633906
F;5.463927546687749;2;3.381021774909624;female;HR;0.20211916776626182;28806.916940671566
C;6.282772744365353;2;2.5832626346592975;female;HR;0.678767117775802;28133.541377863985
B;4.856189436561217;3;3.618939728180023;male;sales;0.4431551512375127;46777.91328522596
B;10.686408778166316;5;3.4249670443234805;male;technician;0.2968750200829846;62747.972584193514
A;9.442951047916242;3;3.5726790708997687;female;services;0.2716779470963898;41400.07537351009
A;10.030142215675875;2;3.047467807197288;male;management;0.47593972071932433;80190.16811295217
F;8.66625020304819;5;2.9836636287037304;male;services;0.5410260070154492;53560.29295254678
G;9.859541973693641;1;3.13833545366432;male;sales;0.9366604492319448;44240.53189380489
G;4.647809869135505;2;3.213597485638174;female;services;0.6342189716014373;27263.754114350075
A;10.885518180026933;1;3.3247266844103978;other;HR;0.997438543143301;43494.80517578962
F;0.0;2;2.298144540058645;female;HR;0.822741498866641;22191.98263246169
G;7.917936993372614;2;2.9702464755095415;female;sales;0.9072932983335349;32000.03868895158
G;7.481552749282365;2;3.2626197537702266;female;HR;0.8871806372838072;30350.888886665387
D;12.329897757770349;3;3.354333233957308;female;HR;0.7848558275584572;37314.435183668866
B;8.164547922653718;1;3.770860758540167;male;technician;0.7061761796887296;44492.27566044894
A;9.446214794191704;5;3.357620804824777;male;management;0.2286300311291075;99708.7458322971
D;9.790676084313926;3;2.509487649867003;female;HR;0.26855151203830463;33647.96774996955
G;4.516730206458304;4;3.5047143056786605;female;HR;0.637361448341814;33402.17969504615
F;8.882761863029693;4;1.993026798452381;male;technician;0.29550907714407837;52626.836407113486
D;2.60930590528797;5;3.2408907613345153;female;sales;0.3103751742992146;35885.618258864524
B;8.366841436649807;5;3.820520661595975;female;sales;0.8763791178018839;42235.23637353474
G;8.287367414185555;2;2.9243878687220417;male;technician;0.2663787238106383;46379.708960151125
A;10.087949012906046;3;3.6072797054346255;male;services;0.8180865635878479;59475.61213023642
E;12.973390856353733;1;2.9133153563436176;female;services;0.724926631930388;31280.01833368482
B;12.29816136853062;2;2.714068751636875;male;HR;0.09185111415639635;47400.98981908855
F;13.018854415287619;1;2.128144126591342;male;technician;0.6688146799168675;46563.1883223808
G;8.977126536828935;5;3.656085995698883;male;management;0.9234736021650486;83320.73735080805
D;8.502475390784243;5;2.8062306442892493;male;sales;0.06709427657906852;57172.957936454106
A;9.65464274818574;1;3.3827053087155328;female;sales;0.9485497576304615;37917.130787563474
G;7.44769510489987;4;3.554791990784895;male;technician;0.8423844442296167;54855.60839413995
B;6.818922129506019;4;2.572648417258246;female;sales;0.20451691984404885;35769.153008972666
A;8.30647620975636;3;3.579559592660727;female;HR;0.8360750896659058;41060.00544903895
E;8.737259541865765;5;2.501782241494399;male;HR;0.692243548305608;53538.76860642198
B;9.860848380556439;4;3.151275627467238;male;sales;0.08402413655614616;55939.76592759623
A;8.334869635258983;2;2.690593980561121;male;technician;0.7744779519918364;54990.23523266785
E;10.40761837020799;2;2.8686238782151947;male;HR;0.8095462940958563;45465.31613900537
C;3.62503826320395;3;3.008049700782011;female;HR;0.3335142945659906;29166.86635535383
A;8.077128044477508;2;3.2357827496361837;male;technician;0.25921636505528833;56309.13057329981
E;7.691946893616159;3;2.879979060447045;male;management;0.45041158497210143;67413.42902611844
A;6.5866625488095725;4;2.515842729368058;female;services;0.7325811405785878;39390.7149676966
C;3.3394509565475348;1;2.851062554848988;female;sales;0.4269307716767894;24824.166828813373
B;7.42714398416026;3;3.5420041831359916;female;services;0.20803267502393186;32734.479497867407
E;10.995037691731389;5;3.649515094713236;male;services;0.6486645214838054;57952.88145738943
G;4.997595960367148;3;3.980147173676427;female;sales;0.45560949973289744;33927.34330248697
B;10.983201418154227;1;3.0473032063058683;male;technician;0.816429717128865;46302.706336611074
D;11.063401162177241;5;2.6347675520726526;other;sales;0.7802531885484333;50039.571167628346
C;7.798012384940817;3;3.2123811224545706;other;technician;0.2461365594388536;42045.052092834965
E;9.750367906374219;2;3.2610561963451423;female;HR;0.35798239116924957;32315.240419288926
E;4.00075072149934;5;3.5015429370657554;female;sales;0.7270132897838979;37641.52199478912
C;8.573685774372809;5;2.743968297251878;female;HR;0.4620432080176474;38201.42659381599
B;13.016001505194879;1;2.393612178491771;male;sales;0.37892314982413544;46400.98071738323
B;10.450301418698835;4;2.815417548165266;female;services;0.23358446289045298;36618.96603777497
G;10.493989244269576;1;3.5616255018095955;male;management;0.9226195396452225;64111.03244619978
E;7.622217638438402;1;2.9464177295406775;male;management;0.4649293030249312;56727.09557553555
A;14.374765850922445;5;2.8000988790571197;male;sales;0.9419269153631266;77721.06340477386
G;9.18149797335613;1;2.4777221222664245;female;management;0.25738300465452557;40974.60132780846
G;0.0;3;2.9461691753108776;female;sales;0.4092562174899754;27441.16660587077
D;14.545743226569332;4;2.4723589752044086;male;HR;0.25848150226307665;56904.32448062126
D;13.124884727985034;3;3.541308760526042;other;management;0.5150953350511401;66311.25337355566
C;5.585887244832209;5;3.3868313450221104;female;sales;0.7211454267376156;38886.06684021657
B;7.509531605760479;1;3.25975769080462;other;sales;0.7886141915621436;54591.370746359295
B;7.563465770082081;5;2.9230375181204447;male;sales;0.9700861016981089;56258.76488499457
C;2.2427004764141616;5;2.4157544524857824;female;services;0.03362548626304818;31513.077974177868
E;2.55099347463438;1;2.8896662497689416;female;services;0.22232568488837468;22380.77707804642
C;9.157875590369358;3;3.445695129931357;other;sales;0.4574236044900932;43253.20711825065
D;9.52769724857221;3;2.9787314493903896;female;sales;0.6267732831545835;36247.37701527004
C;9.223305126704167;4;2.393807901077576;male;services;0.9833137189117834;49213.10511463118
B;8.295390677432717;5;3.8669576664816487;female;management;0.9958405956913655;58687.36516325492
C;8.017458859046316;2;2.0591304165678936;male;services;0.23302691395428266;39762.86363061852
G;8.664868504209801;3;2.097156763581214;male;management;0.8291979623495516;66346.52765647
B;9.094083227953552;3;3.646275194815658;female;HR;0.9734694791250414;35015.21134644608
A;4.899154057659338;1;2.1411084234707496;female;services;0.7998534361996277;27724.998322692853
F;6.700301764822537;1;2.5920515380134685;female;HR;0.773022871723794;25909.778997016492
D;8.812312941103968;1;2.5460850044944157;female;HR;0.4753243043572646;27661.18671773046
C;7.406619110542835;2;2.750263696291069;male;technician;0.6806030926605183;44757.43338412497
B;13.633127590199337;5;3.103056299132242;female;HR;0.26671071437000127;43210.62124339813
G;11.477790983663336;3;3.371717650135998;female;services;0.42963940306959625;35888.042341345026
E;7.290930951473946;3;3.409941607313305;female;management;0.40240960382577096;48591.2880617782
D;7.915763265725138;5;2.954327202488865;male;management;0.12885234730259087;78883.95180726516
A;11.753839930323414;4;3.3909407557043;male;services;0.4979380662891899;65571.43887609411
E;10.963679317878206;1;2.8658979089978107;female;services;0.9537210151418086;29491.153865492754
E;10.756402296337408;5;2.954266398357047;male;sales;0.7662061130022109;60477.75588059475
G;12.346385240048578;1;2.2481726942602975;male;technician;0.8739145144009308;45992.40442971131
G;9.861543614983683;5;2.9128566115124452;other;services;0.502049182153136;45687.25683800857
C;9.142973113994715;2;2.5565759942754314;male;services;0.8050411202901341;42307.35012305469
A;7.239649208027714;4;2.565801368525057;female;technician;0.6664223768369144;44174.54468237732
A;5.8889712453804215;4;2.7762092913289895;female;sales;0.6254689618571072;42347.03503456711
A;4.507295034696227;5;3.048498870256365;female;sales;0.26212435008948765;44729.688921170185
E;11.56855533165639;2;3.6273231946804634;male;HR;0.24226821887780337;48743.59890652519
D;8.893862205008862;5;3.4535701290460428;male;HR;0.8165451779251922;56060.42701483555
A;9.35425767922029;1;3.1277667138591263;female;services;0.24004871816675677;34281.98692907731
F;5.21105152016227;2;1.937332268369719;male;management;0.2041455632362391;54154.28890242307
B;7.5793685241657105;5;3.0940376290226737;female;HR;0.5170714222957279;37946.37375917699
F;16.756558109372254;4;2.599760050927948;female;sales;0.2883399090774499;44941.67979790745
E;9.39140481384037;2;3.190864828665697;male;sales;0.1739803181788694;47657.98227463861
E;7.301652621778324;2;2.601947755196539;female;services;0.5977508507373605;28479.71591234569
A;11.973111494598768;1;2.604600645402732;male;services;0.33550389338390707;50662.530410982086
B;14.59682012476488;1;3.95611847202201;male;sales;0.5417201300279909;52499.737961176346
D;5.468431623181875;5;3.2489782400076854;male;HR;0.3452472406547985;51366.85903831342
B;7.4973535497347665;2;3.2296740929866528;male;services;0.6642661805593548;41948.04208284969
F;8.835084062934886;1;2.8871916114025455;male;HR;0.11060452918096553;39913.98795774573
D;4.578032206280042;4;3.2889227151165334;female;sales;0.8505505081909788;35027.09567031903
B;9.040572459453351;5;2.9482878969279565;male;technician;0.9808215033233022;59317.03569436823
D;13.02751170595589;2;2.0790269476294454;other;technician;0.26244184638613766;42004.122161336265
A;7.061802151086134;1;3.4528067170745746;male;services;0.16702142741917336;46033.078442738806
E;7.854032515869136;2;3.722798424349804;male;sales;0.12162761534939437;47044.319656481086
E;9.861394279322694;5;2.6680651726002083;male;management;0.27429380618159815;81355.54432414159
C;4.564297559769484;2;2.312096132998729;female;management;0.022892755866088188;38490.32452785285
D;2.1152631774451223;2;2.4578159717850365;female;sales;0.9054958295770615;25732.361721091947
G;1.6696825284127623;3;3.7967810055606854;female;technician;0.6898812711648075;31101.13364446442
G;9.889659382121488;5;3.570941169177277;male;services;0.1811429479431298;56437.850064571256
