HiringManager;Experience;UniversityReputation;GPA;Gender;JobPosition;RANDOM;Salary
E;10.756402296337408;5;2.954266398357047;male;sales;0.7662061130022109;49122.96942803906
G;12.346385240048578;1;2.2481726942602975;male;technician;0.8739145144009308;37162.404030068436
G;9.861543614983683;5;2.9128566115124452;other;services;0.502049182153136;46663.15371519234
C;9.142973113994715;2;2.5565759942754314;male;services;0.8050411202901341;35166.92624795675
A;2.239649208027714;4;2.565801368525057;female;technician;0.6664223768369144;44907.74980964203
A;8.888971245380421;4;2.7762092913289895;female;sales;0.6254689618571072;49663.63742019995
A;3.5072950346962273;5;3.048498870256365;female;sales;0.26212435008948765;52351.945642407554
E;11.56855533165639;2;3.6273231946804634;male;HR;0.24226821887780337;39047.40569789636
D;8.893862205008862;5;3.4535701290460428;male;HR;0.8165451779251922;45859.727964559745
A;6.354257679220289;1;3.1277667138591263;female;services;0.24004871816675677;38172.59401827674
F;5.21105152016227;2;1.937332268369719;male;management;0.2041455632362391;46264.054079367634
B;5.5793685241657105;5;3.0940376290226737;female;HR;0.5170714222957279;42965.06062643442
F;15.756558109372254;4;2.599760050927948;female;sales;0.2883399090774499;49101.69339741848
E;9.39140481384037;2;3.190864828665697;male;sales;0.1739803181788694;39750.05336818117
E;9.301652621778324;2;2.601947755196539;female;services;0.5977508507373605;38088.85239518688
A;11.973111494598768;1;2.604600645402732;male;services;0.33550389338390707;42857.20548208035
B;14.59682012476488;1;3.95611847202201;male;sales;0.5417201300279909;45095.38431320211
D;5.468431623181875;5;3.2489782400076854;male;HR;0.3452472406547985;43460.30804113111
B;7.4973535497347665;2;3.2296740929866528;male;services;0.6642661805593548;34803.42085002964
F;8.835084062934886;1;2.8871916114025455;male;HR;0.11060452918096553;30846.555710019144
D;7.578032206280042;4;3.2889227151165334;female;sales;0.8505505081909788;43465.86895794548
B;9.040572459453351;5;2.9482878969279565;male;technician;0.9808215033233022;48259.196692905745
D;13.02751170595589;2;2.0790269476294454;other;technician;0.26244184638613766;42618.07102329262
A;7.061802151086134;1;3.4528067170745746;male;services;0.16702142741917336;38463.818994680434
E;7.854032515869136;2;3.722798424349804;male;sales;0.12162761534939437;39112.6018782966
E;9.861394279322694;5;2.6680651726002083;male;management;0.27429380618159815;66934.69239147719
C;3.564297559769484;2;2.312096132998729;female;management;0.022892755866088188;45956.11589498815
D;8.115263177445122;2;2.4578159717850365;female;sales;0.9054958295770615;35490.61956672528
G;4.669682528412762;3;3.7967810055606854;female;technician;0.6898812711648075;37127.28566270422
G;9.889659382121488;5;3.570941169177277;male;services;0.1811429479431298;46131.70658913798
D;6.2210544653350475;3;2.8879881628289827;female;sales;0.9329129548657573;37432.874945456206
G;6.111805877048679;3;3.62888977729176;female;HR;0.6606724288379244;39609.46315861387
A;9.105032314333945;2;3.6356573291757597;male;HR;0.5817041689308392;46312.83026750824
B;2.705454530897855;2;3.0749786324667303;female;sales;0.6122895831258426;31423.734533053324
B;7.117354657980803;1;2.618015261186926;male;management;0.16877172619503977;44774.740100289244
D;4.653131804256777;1;3.0978968744994417;female;management;0.24293404974384347;43510.15343828866
G;8.658984090623314;1;2.5485934041103238;female;HR;0.27752096773451496;32270.154983931163
C;7.899124708112683;2;3.5998561281261483;male;technician;0.8597375065909784;43599.87241546292
E;1.001779878579427;4;3.099285829949285;female;services;0.48083697089805566;32561.22765294993
A;13.840217185404327;5;2.0543279003755837;male;services;0.47618215669050423;58455.15151592585
E;8.853655691817952;3;1.645362620150215;female;sales;0.20619543685202746;36756.72696287789
D;10.36907760810143;3;3.1067068635926853;male;HR;0.5612151653956081;44567.97360620219
B;1.0136285582128624;3;3.1521152491931086;female;services;0.014058161640065125;31232.846122465995
C;5.964895664842636;3;2.967523330598153;female;HR;0.7993456168776553;36250.98392438468
C;8.32526669818516;1;3.6698532806330313;female;sales;0.9682054440801641;36934.18758101556
D;10.376532300959793;5;2.3802326789574586;male;services;0.26909559902609337;45517.435270634734
E;5.842775344946099;5;2.6922928796937;male;management;0.3617215860273575;63536.056088126454
C;0.30156674488024127;2;3.869471914710127;female;HR;0.7626990986131903;29986.12566010953
A;6.473957789780755;3;2.7889476150824803;female;sales;0.8224836676503682;48958.61093627406
E;4.707452920040561;4;3.3690606308875046;female;services;0.4625671883175676;39083.759979037495
F;8.068559985039602;4;2.7282894969148277;male;technician;0.980369819010344;45147.789911863394
A;5.827193033783525;4;3.28262396939915;female;services;0.8185648550599312;47486.85508719367
F;8.565901519314735;2;3.611228429183269;female;sales;0.7954255439169082;39573.37385245389
C;11.75122933117946;4;1.7402305037144807;other;HR;0.6488155775772528;42548.77869875015
E;18.823186686774996;2;3.38560551972953;other;technician;0.9966684248666381;53165.65389692332
B;9.427053116976252;5;2.5271340889671157;male;HR;0.23349593882359865;44796.91396547216
E;9.408368940601964;1;2.593803120951677;male;HR;0.8626615676105774;32598.217637924554
A;7.619258431599493;4;3.709283066906846;male;HR;0.16693243605922303;49657.298538149895
B;10.850116122213722;1;3.4738658072178814;male;HR;0.9334671257089737;37991.69955909019
A;14.585212320920117;5;3.425164975375366;male;management;0.7361595283525859;89934.95563487693
F;10.950928419825827;5;2.967998331157947;male;HR;0.4312439047586635;47848.36472486951
A;10.714044793089535;2;3.6808746713538083;male;services;0.36180954529766307;48370.304238158074
A;3.8281635894807984;5;3.9885250689623404;female;technician;0.6589637080355378;55132.6965199808
F;9.467363146137146;1;3.2742532079970275;female;sales;0.2921894885957316;36209.77436507186
D;11.670730446030253;4;3.166652146555811;male;services;0.7045308985904892;45069.938845546436
E;10.523995290032321;1;3.1322191202838066;male;HR;0.2029882562842732;38463.043990458136
B;10.786214436791495;5;2.9184615686637656;male;HR;0.7621114880917411;49573.56333396827
D;12.387194650667475;3;3.1513171595241403;other;services;0.38408816252110134;42532.37462459786
A;11.131002268458897;5;2.4743609841461516;female;HR;0.25221535353915536;57394.365185344664
B;7.563558836699682;3;3.910243629337101;male;services;0.31941351839753784;37587.38352017577
F;7.327000048550653;3;2.941551693016293;male;management;0.7566808002185061;55599.09013096599
B;9.500480847213526;5;3.1915965970689166;female;services;0.321944788233532;47629.34306959517
A;10.722397988662534;5;3.687942378699696;male;HR;0.6990256339547009;58363.991219646094
F;7.157702931962753;3;2.694067969075179;female;HR;0.36892337039188994;38618.468158496864
E;13.005354920602553;1;4.0;other;technician;0.290244255986419;41561.19781792914
F;13.762393541377026;3;3.5842397748496735;male;HR;0.4731156079854403;45196.996903188156
C;10.6863530894776;2;3.245099058481731;male;HR;0.5471380261304367;37655.355533762224
A;14.301359118949742;1;2.9046204529229276;male;sales;0.34575164792050994;49459.43818832831
A;7.776443093364959;3;3.082177088909237;male;sales;0.5231383614385273;47639.87016705989
B;7.177005887162809;2;3.7024073846110377;male;HR;0.3445507471202447;34993.74402248475
A;6.041537868166127;1;2.3838837302397557;female;technician;0.8825975596871348;36938.450047078106
E;9.261665825379769;4;2.9924283306654735;female;sales;0.8010740374023397;44526.62578647393
E;5.897071444779411;5;2.7760031068124826;male;HR;0.9382845106058179;41789.38503519789
D;10.445653660776767;4;2.344137919899998;female;sales;0.4074864428539723;45742.842543761195
G;9.582144485372163;4;2.675740855845;other;technician;0.32026507726775644;44641.58815775205
A;5.231614678516371;4;2.999936841079622;female;services;0.7570600675278863;44920.550228243716
G;10.706199311015725;5;3.3438865417897077;male;sales;0.3293998218774451;49932.820558928004
C;8.651342222159709;3;2.785318318814199;male;sales;0.2579423374297012;41021.66658527116
A;8.563424415612502;1;4.0;female;HR;0.6967400977160306;43700.21487822098
C;11.750054784879087;1;2.7127456564004833;male;HR;0.545135347927085;37844.45214357963
E;13.356764290204119;4;2.2314999284792525;male;technician;0.22048461344765935;47791.311000026806
F;7.1180474489686025;5;3.3138364979271473;male;management;0.5733940005474466;67335.57255849194
B;11.466434934360192;4;3.3689134865223096;male;management;0.8718017106755718;67094.86262215952
A;10.98071146157299;2;3.223472677889527;male;technician;0.5092852312814046;51285.63250161611
A;8.38841081091931;5;3.1443205909676344;male;services;0.8883203666242987;53800.794903281596
B;8.380090412312523;5;3.6500107516911977;male;technician;0.929660948894026;49585.36055247812
F;9.88691136792436;3;3.7731613425211568;female;management;0.28862085115256175;61427.9666660119
F;12.091436249364223;5;3.5117299555338604;other;services;0.8985097916603414;50879.49135302217
F;11.542887557531476;3;2.806989170225316;male;services;0.9647390177923975;42868.043571297814
B;10.864010474369955;3;3.3902709731818446;male;services;0.02567100094109742;40925.8744714609
B;4.9230821239675535;5;2.0501126463011894;female;services;0.9619438495719904;37807.11595916763
B;9.247734709124769;5;2.579950675150261;other;management;0.42272192307511847;86725.98598542988
D;8.088889883574435;2;3.405924855883682;male;HR;0.6390138190082438;35254.487938282706
B;10.049522225985633;3;3.3907431720777077;other;services;0.977816954981831;62046.70333454385
E;15.02872352159756;3;3.3864518473273324;other;sales;0.4492735503507217;50290.43403027294
C;0.0;5;2.635837029567931;male;sales;0.586869019115624;37841.21977807757
D;2.1863417358254535;2;3.0744480525877247;female;technician;0.0009975038765095423;32266.622101650526
E;3.266671907524053;3;2.980207851756851;female;sales;0.770558983732335;36295.64296767407
G;8.04918391667026;4;3.037452020479121;female;sales;0.8817386853884785;45893.17234634326
D;10.355171109257386;5;3.576293617990388;other;technician;0.9385562844394914;52923.62241560978
E;6.2351105124747095;1;3.8442848432128907;other;sales;0.5948869326265052;34022.195786127675
E;11.512579388963466;2;2.6501755561540463;male;sales;0.6582717487446439;38760.366808259285
D;8.437138005398577;4;2.077666190980784;female;sales;0.5678327974222952;42443.68789901979
A;6.813051493363361;5;2.8782324617130897;female;sales;0.31267428351209414;57591.38629200271
G;0.04421341450789473;5;3.26579086753594;female;sales;0.954288912751602;40613.91805238084
E;12.08341667982019;1;3.0849993821910298;female;sales;0.6192633254354554;38161.17122870988
D;10.665109194398166;2;3.147885315653928;male;management;0.01552050800313265;55671.30480120621
D;6.286595671296134;1;1.9479900796898686;other;management;0.5051420078900298;39649.52897195982
G;4.0573482730191515;2;2.751632389483857;female;services;0.16399375340519817;31033.09903159452
G;8.168125710363743;4;2.67624095345367;female;technician;0.28885518419161105;44829.99486129751
A;9.504639082456743;5;2.5279175156404587;female;HR;0.09403850492492238;52093.47033073958
E;9.97907128099065;5;2.8579095669868066;male;sales;0.5785786156672608;47227.07545365269
C;1.9942146130246057;1;3.078316323028447;female;services;0.7378182866461499;28203.342328327104
G;10.899021977544697;4;3.504189195920319;male;technician;0.32244045355720596;54338.11740482243
F;5.310172288001784;3;3.3039093972988027;female;HR;0.0484877877471126;35232.62690557943
B;7.929513000987461;5;3.495475939162029;female;sales;0.5204006190800992;49385.078668521324
D;3.9527684145032786;5;2.7162403910485833;female;HR;0.32167454234727666;39068.22564050651
E;10.005120987676868;2;2.677743438759443;male;HR;0.07658630571899916;35810.67894718693
A;9.630039986411948;1;3.5823337350537083;male;HR;0.039132367988817474;39241.06994305138
B;8.945052381774627;5;3.2029695510764906;male;management;0.4197563926722272;68714.68456545631
E;7.780115728362718;5;3.187372469109926;female;services;0.7700323395367921;44015.56225941507
G;8.330825488442716;4;2.8096905525964595;male;technician;0.3222740787832844;43715.34216247273
A;8.047151627835353;3;3.221189733873566;male;services;0.6385201482473104;47128.68856936615
G;9.428131115113645;3;3.199231070631213;female;sales;0.1818403614822065;43530.80684803075
A;8.000280261402505;2;2.9646973362993774;female;HR;0.18411868953437227;43680.94474778064
F;7.333738290358822;3;3.2086006332391306;female;technician;0.19518705839244743;41110.074958397934
G;7.113077992619736;4;3.266295711943931;male;sales;0.8980937034997034;45178.25174268769
D;11.427603129787684;3;2.963811294401364;female;sales;0.9286110270901524;43891.686406789304
E;10.315077895027231;3;2.79959174445844;male;HR;0.5786704100612231;41619.5544367993
F;13.705476677764006;5;3.3210015881975363;male;management;0.14781259241234523;76572.38397067122
G;5.690389450437541;3;1.9629702505837032;female;services;0.4556254772520606;34807.56588335575
E;5.350009188058301;2;2.4449215426233737;female;HR;0.17943179580142055;30268.726892514944
B;10.107251525170634;4;3.1069293878612685;female;services;0.8297338535163961;40943.54975405369
C;5.865401239353522;4;2.0788137919451453;other;HR;0.32169177829295537;38494.55635724146
A;9.71686729273037;5;3.093592874061094;male;HR;0.5410425168841883;55633.85041139203
F;11.626021655421223;4;3.2933381370805517;male;sales;0.7401375540470299;46065.528800874665
D;13.661846637132363;3;3.1811404167492467;male;technician;0.48622111702950077;49281.46842641452
E;9.596311223632586;5;3.4282948440165573;other;HR;0.14494861169049977;48245.70859060232
A;13.897214887207312;4;3.3944437398668894;male;sales;0.0886914679025631;61503.87222067244
A;10.003012059666949;3;3.042298747439338;female;HR;0.3201800863494342;50137.70055405241
B;14.449888991762538;5;3.179749561149166;other;HR;0.10380863162826981;74923.16099750274
A;11.501426862362207;5;2.7095728147798055;male;HR;0.8485446125674113;58254.76906417008
B;2.894703966196408;1;2.840143275292973;female;HR;0.714134332891057;27352.675219790188
E;13.329989443725502;1;2.8482662884174035;other;services;0.7860698169521708;35978.520657405046
D;12.182443527298313;2;3.521669454260464;male;technician;0.18358269417521222;43030.92669750002
A;11.529879036650865;5;3.4256005944516783;male;HR;0.43738025508838674;58012.0701185292
B;14.383361692917049;4;2.6512810531178888;female;sales;0.7967474041531001;52692.146232528445
C;5.700424232832944;1;2.8504619067361494;female;HR;0.36073295141401895;28288.606845893377
F;6.662060765826295;5;3.2555568643405213;female;sales;0.9785741771987937;46290.97626664672
E;7.8866960249084315;3;2.923919925653739;female;sales;0.7090842217547552;40638.07775701755
A;8.360433431922978;5;2.7981783400895983;male;management;0.5406811468733964;79982.24605889509
F;8.054220949801891;5;2.9701949154318608;male;services;0.7242556201186111;44652.90304872026
A;14.097836610057001;5;2.2854921751804924;male;services;0.046288785610016814;58866.60246217111
A;9.930191928166295;4;2.4774015061978254;male;HR;0.6319403659942573;50544.40798970374
D;9.050168019020955;1;3.3664060043962722;female;HR;0.26558675954259314;32751.65647093211
B;4.687857266944887;3;3.2620567419208437;female;services;0.3554014924939156;33468.78738381204
C;9.264456341827104;1;3.2356635098159847;female;sales;0.16264686275897122;38074.1115171312
A;10.360180505947692;1;2.71467687160443;male;management;0.5460212768125818;60746.789124085735
D;13.789302617980677;5;3.7103550432936787;male;HR;0.6622170023293698;52946.73053909734
B;14.398619131763578;2;3.100280547426734;male;technician;0.9279680112664697;45621.38746432272
E;12.625364373892884;4;2.936467294259098;male;sales;0.8411331741585749;48877.39608203893
A;5.41084280929983;4;3.7282278146392858;male;HR;0.08815467403047994;48675.474473254806
F;10.621069666673149;4;2.07915985449326;male;technician;0.2850708888988599;44107.605296575544
E;11.562064767627389;4;2.9880731309927477;male;technician;0.5219416490653377;47472.19705463323
E;14.266317871475628;3;3.080322439055873;male;HR;0.5544891608697623;47230.25687372427
F;11.757138518490436;3;3.2148316836304125;female;HR;0.14326917300691788;43272.201219849434
B;6.74545528071547;5;3.1448259378637724;female;HR;0.9754972775074467;43846.808468034265
E;2.2741489970432642;2;2.5185948496629216;female;technician;0.6180210622353323;29170.89327435907
E;4.564822686921614;1;2.4327404522796523;female;sales;0.6831319922103029;28196.252145528422
C;7.607605377983482;4;3.5791738592057043;male;HR;0.0064008267287603005;41406.45065342041
B;10.544790622425118;4;2.4012436841089286;female;sales;0.18840106810144186;45503.75707404469
F;2.360063081038504;3;2.779645466554174;female;technician;0.4766542935591639;34809.99308174901
A;14.982727813643045;5;3.394802252614441;male;technician;0.09428949739157744;69628.36411485898
C;8.369505474104836;4;2.507549554157181;male;management;0.6133149297012228;59180.530583631575
G;8.488974637173548;2;2.693698347665132;female;technician;0.7096959745843138;38027.48091328312
C;13.643254035253525;3;2.8543024007640945;female;services;0.7699704925123936;45521.002263712486
E;11.699404172369265;2;2.8215752100821883;female;technician;0.9587129739399737;43088.066760542744
F;11.17148475095803;1;2.298562692455519;male;services;0.2605493252881659;32104.048662038073
F;8.54160615515498;5;3.6076976095148523;female;services;0.22340431604317468;45124.800233053764
G;13.03454747241754;3;3.1995115222222315;male;management;0.7003502415299171;65044.86698204454
D;6.1739053822046435;3;2.9627612116852013;female;sales;0.15875535872101865;40735.62470586798
A;11.05289268676046;2;3.9906635080120108;male;HR;0.37731902302800124;48466.70216919684
B;3.3248127193470385;2;2.647330270293764;female;services;0.07333609507508954;28836.881550617716
C;10.787261267537044;5;2.75671054330804;male;HR;0.4655240209625904;44511.920751660466
D;11.05519834304356;5;1.9622724382329195;other;technician;0.3987762307224866;51222.177791067574
E;10.270964428973148;2;3.984809792371599;male;technician;0.20360239392949475;44875.77405007896
F;12.696771310506708;5;2.5792138952569093;male;management;0.3361033042859224;68158.31109699755
B;4.625702286924316;2;3.748722356817025;female;services;0.13021612663293813;32652.730711803706
A;9.259102307635219;5;3.855088381835219;female;sales;0.4528490528262805;63182.000829336
D;8.172323216713334;1;3.305129550932632;other;technician;0.03451159019309569;35038.16883076198
F;6.455650031639868;3;2.5057050664369376;male;HR;0.10728773856991825;35554.95532236022
F;7.7667454486037375;5;2.3048322381964184;female;services;0.5681935555021546;44079.8169958731
A;15.69447080497063;5;2.9694369883939364;male;services;0.11472478724892998;61368.28566580609
G;7.132566738209155;4;1.792898123705504;female;services;0.2947317796311576;35209.67729469527
G;5.702476457919959;4;3.0997510102036716;female;sales;0.5010706774198599;44819.89163524205
A;8.22795432623007;5;2.6220356326651713;other;technician;0.5683522464324839;57854.48574412337
A;9.293247630520913;1;2.9068467733319756;female;sales;0.3273555424230432;43247.22675778463
E;10.10379029249706;5;2.7464893857886405;male;services;0.16458690122620756;47345.08408996969
D;9.095153824201347;5;3.96949085565221;female;technician;0.8917824763311505;51888.92328219457
G;8.46209632598655;1;2.934421688733917;male;management;0.1497677724680917;48295.309709548295
F;2.1242511124936723;5;2.942789298184202;female;management;0.9503018678367513;58331.202878209
E;9.63312430701236;3;3.1648803995864503;male;technician;0.42271546039336805;43507.1601137279
D;9.809457171689386;2;2.677985590074769;male;management;0.6034016170880707;55790.98002334559
F;12.088265359966327;1;4.0;male;services;0.5297963729985853;37119.285343235635
F;2.7956901862031227;4;4.0;female;HR;0.5172855389173325;38253.272203059685
G;3.9417418741154666;5;2.364614316873507;female;HR;0.6183547542990422;41448.50699018418
F;2.2775267618149453;3;2.790439279560875;female;HR;0.18867820959562565;31397.87384250123
F;6.448176016666967;5;3.110499015060914;male;technician;0.5154962499310993;46847.0671188092
G;4.554637395769273;4;2.899744435178599;female;sales;0.3028962898389055;40840.675334443324
A;9.605955917001731;4;2.059204741548068;male;sales;0.1769545650447456;55065.78208968388
C;9.390369517633207;3;3.436546321681039;male;services;0.3310114469414279;42914.81573951527
D;5.436075997291779;4;2.9358320028781253;female;sales;0.18345711507925289;40501.62100354813
D;9.450837487867837;1;2.6652274465541184;male;sales;0.18050317205663335;32445.083626042302
D;8.873195291668113;5;2.7070549385952303;other;sales;0.047474751369385726;49308.267637263234
F;11.84438824795921;2;3.466174048408485;other;sales;0.3773641860761653;42226.52453806937
F;12.758913351803084;5;2.6869379264831914;male;technician;0.9910137142517497;53502.148366874935
D;8.58977724013806;1;2.9828944710279477;female;sales;0.45425152867557017;36308.97909501459
B;5.679548169267473;4;1.9379270092283651;female;HR;0.12720493661105758;38358.90036707482
C;5.7988002093522795;5;2.3663517960596363;female;sales;0.7744857581007561;42790.90437131989
B;5.15061702335492;3;3.4009911026255835;male;technician;0.8828786601872557;43043.3362221394
D;8.759845964233369;2;3.3394546608183635;male;services;0.5223136460944283;37244.08461146233
D;9.01828985406531;2;1.9367647816316598;other;HR;0.0882169710612456;35894.4799165614
C;11.980440087364766;3;2.5645668226520115;male;management;0.03559037745701277;61327.93848305112
A;2.884888553550214;3;2.9176209676094067;female;services;0.25588300874672987;37485.11449806018
G;5.189049878684766;1;3.84004091063194;female;HR;0.785773160730867;30355.112056141217
C;9.244817616935858;3;3.9517474523077367;female;sales;0.8458154629223978;44062.234804585445
A;9.847985138804654;4;4.0;male;management;0.4532220137878994;79916.52133851628
C;7.002107704513144;4;3.8744089626343405;male;services;0.6556536159236535;41478.680839141794
B;6.813211706691925;5;3.1085039380794233;female;sales;0.23093349284410536;44607.95975306738
C;4.669358889294353;3;2.807980433886767;female;management;0.009662348769701401;48345.02805715596
E;6.423846977842911;1;2.8014842750985096;male;services;0.2423597803002452;29196.670574813812
A;12.373487922915725;3;3.68029448236084;male;management;0.12382713140109414;75047.80159909338
B;9.467152522954548;1;3.5839120540888496;male;services;0.48181001855431793;32506.07242689575
A;7.984973229001527;3;3.066889042894775;male;services;0.4553063782413179;46083.989016586784
E;10.65086059307111;3;2.712107281582965;male;HR;0.14264994028383893;43571.78712857659
C;9.86373937914779;4;2.67027183262208;male;HR;0.20645167969702793;43969.02443155304
D;12.35894357258418;1;3.077671973641425;male;management;0.13652188649047536;54945.938050021774
A;12.535151315935655;3;3.0250042934764325;male;sales;0.6951823403865729;53122.34708765444
B;11.07948321532702;3;2.142214343051169;female;HR;0.4863369584606192;38841.52020413124
F;9.31550367346403;1;2.1261737597948787;female;HR;0.9158255343676251;32981.609174028024
F;5.466458282332778;2;3.379359095804058;male;HR;0.28352650339147245;29912.76431333764
E;4.6739421985625995;3;2.235579576251026;female;sales;0.4389283313702369;36720.15748575815
F;1.741601558847881;1;3.553607470784444;female;sales;0.003052780427771795;29686.611114802323
E;7.487500349330912;1;2.2857960397759634;female;services;0.1942557716900245;32173.443392504367
F;7.902211829570765;3;3.083728194496337;female;HR;0.3429743785562872;41278.19629850934
B;12.76922236134424;4;3.480804885234832;male;services;0.44697558885875266;45546.476624548755
A;9.741037967881157;3;3.0586189658055294;male;sales;0.053092619820798936;49085.162530837224
F;10.833418947630758;1;2.699284469210898;female;sales;0.189642755914742;36859.38614148605
E;7.867672153581502;5;2.8171861996654846;female;services;0.7962291521948346;44100.9763972629
E;8.967977091061403;3;2.773770811563896;female;sales;0.7193795005669339;43754.98314530891
B;7.179647368868562;3;3.22658703253555;female;sales;0.35777679577693833;41072.38762132426
E;7.754643612536793;3;2.690091391910903;female;HR;0.7197950386642371;40249.88166465735
F;8.283804555943412;3;2.85037546043111;male;HR;0.976587199291728;41642.69151464225
D;5.841685674793584;2;2.939587167234293;male;services;0.6755440783636384;33860.804205760964
D;4.730182200443144;5;2.907385356473998;female;services;0.3851350667344161;41599.885445903456
F;4.828059894600056;1;2.4350762456154156;female;technician;0.5376931939946988;28370.86428459663
G;10.92818092403664;3;2.322034861809666;female;services;0.9247452897926247;38354.33633427135
G;9.271578474166482;2;3.0308615222799915;male;services;0.4940244697586099;36454.75159462089
B;4.15545057639285;2;3.263840118627808;female;services;0.18486243576388217;31481.036662118422
E;13.654064297619707;2;2.008149667791983;other;sales;0.7953702350675603;40861.73648336633
E;9.872040145314982;5;3.568204507474603;male;management;0.4153987241750704;70373.12144861539
F;12.844141287999445;2;3.0863297474319062;female;services;0.20290783004112156;39170.0313181907
A;10.910070184250202;2;3.41840013798854;male;management;0.5698480857718502;71353.26422231094
E;3.5833551585618384;5;2.4031511507714876;female;services;0.24134602487767287;36755.040625586334
G;7.033935895353348;2;2.7730090765369244;female;services;0.21318364253810573;34154.91617117982
G;8.625950663685803;1;2.055080580422883;female;sales;0.8377174596343238;32129.93197019013
D;10.578564838600638;4;2.778848260581868;male;sales;0.04023791224929041;48162.61351055982
C;4.634779642530905;5;3.582593354814289;female;technician;0.041070597256441466;47663.16438678741
A;10.974759162205318;3;3.6676159596228914;male;sales;0.582689223587586;55342.190903181916
G;1.1954025291471444;5;2.4035018587798813;female;technician;0.06557815130694644;41752.67804415913
C;5.961581736519233;5;3.291754328944414;female;sales;0.22633063063835646;44094.74520082131
G;9.250570650656687;4;2.6957577500468957;male;HR;0.37514630085641065;42510.86878272606
C;12.0890843469932;3;2.4320839829068004;male;sales;0.753908456867168;45894.25051806735
C;7.482069149580973;5;3.509655517152606;male;technician;0.9676114973354626;48867.845710721274
E;9.611295267591839;1;1.7594300508001923;male;technician;0.8453841322784964;31804.87648716328
G;6.485427299334729;3;2.552436086313263;female;technician;0.5392427401598668;36612.150406715074
C;8.488471978336577;2;2.865523375788141;female;sales;0.49562056663477116;37545.05530241199
F;10.358386713861416;1;3.3809859836011786;female;sales;0.6361596856910707;39953.405587495865
A;9.121214281446164;5;3.1766883153131267;male;sales;0.2775535116629133;60208.79588176182
F;8.293537421703057;1;3.212592218444686;male;technician;0.5713407629340981;34410.06194323386
C;10.878851408647636;3;2.1079978112178646;male;services;0.2864748446094172;40192.5751854645
F;7.357462890897862;1;3.413971655360396;female;services;0.4190057836364459;31385.786143685476
E;9.875913569588068;4;2.573694561857416;male;management;0.5330816362721317;64136.728842093085
B;8.999269378682602;1;2.855391948334613;male;sales;0.8249102247315457;33687.906362021684
E;6.419814498869449;1;3.1442204520183843;male;sales;0.9241572354095113;34412.67342551245
F;14.691126980781139;2;3.709103339337033;male;technician;0.5837403852854481;46295.9250623499
F;11.367217271330723;3;3.778249329017667;male;services;0.22531763474671085;43855.71917830348
A;3.8695628333840375;2;2.4649497264562434;female;services;0.9010576632462907;36818.629226689955
F;13.2134610070784;2;3.165174748475992;male;services;0.48869106495828085;41197.509916683084
F;9.675979243624887;5;3.16463343516858;male;HR;0.1813806265942257;45655.588689067656
C;3.5857335608881833;2;2.704259117410763;female;services;0.21522181196195767;28890.882909511452
E;14.497378063009014;4;3.4395891099078626;male;HR;0.6841774737078712;47750.334067410324
D;10.27002038177753;3;3.1050726933608774;male;management;0.8935196419690049;60538.19685990261
D;7.104070110976444;3;2.7773429907917886;female;services;0.18665484060063575;34650.52545880575
D;12.574343268142233;4;2.436064505146714;male;sales;0.09914018353343301;47008.39022536936
G;10.405674863716808;1;3.9042032578110444;male;services;0.8304238125039757;36170.21291343662
B;0.2680032584253169;4;2.9360988330936135;female;sales;0.6138677581252391;34280.030373526664
F;17.202336883921163;5;3.1667168060975053;other;management;0.30242441896774064;80592.19907485899
E;8.837024365934859;5;3.43854658735619;female;services;0.116049800768805;45778.73757544369
B;10.263269507921553;3;3.087175318580859;other;sales;0.1238664882607845;61899.177443797336
A;12.012709667757981;2;3.9966653937319636;female;sales;0.9599661073312517;53751.226599550864
B;12.494460937657752;3;2.3901325874089325;female;HR;0.654224396282981;42705.85736621657
D;4.081847762678757;2;2.9711628142952655;female;sales;0.7819016273025473;32008.77744703174
G;9.427199408107706;4;2.986947720752295;other;HR;0.44721171673344573;44081.41821444133
D;2.52531649095568;1;3.502676398667097;female;sales;0.5811501525641896;29079.826938611266
F;6.970204391218323;1;3.1993604990160067;female;technician;0.41837433827744697;31826.729465263157
F;10.507620562361376;3;3.338190105396561;male;management;0.7269465486953722;64696.178495042055
F;4.1373738035142225;2;4.0;female;HR;0.47051810575558783;36314.24086910141
A;10.8582433633647;1;3.19845393892897;male;technician;0.15452881844311017;46360.389390252145
A;5.554817064895826;3;2.1461737585831364;other;management;0.24901854880522112;59248.616737119504
A;14.016405248028148;1;3.26609795554895;male;sales;0.724347628490886;49675.46912854269
E;8.139505813133578;4;3.3580396097963168;female;services;0.39922913025849427;42739.0800668337
F;8.398796639082608;4;2.9834959790310576;male;HR;0.9044137461794381;41742.07961639884
E;12.189134372189233;4;3.0712887088472396;male;HR;0.48331179397717283;46210.12004378793
A;13.449972379232165;2;2.5832474750896357;female;management;0.24641478376088033;73954.61733906817
F;10.766852186185439;1;3.4602302806982346;male;services;0.5722134707175185;38076.980447048416
D;11.593885142292807;4;3.0571971361445;male;HR;0.6013422478408267;45234.749267066945
F;8.826677147531663;2;3.544887424591929;male;technician;0.4191568262364934;40010.78032493946
G;15.372124564673223;2;2.7980580513197486;male;services;0.2643991461405647;44153.43832867589
A;13.272111184162712;4;3.031441170806169;male;services;0.9328288514078393;55574.92456187422
A;0.8642429842749202;5;2.9166726759323733;female;sales;0.46120338878014777;49783.56783192229
